Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,MeanCurvGrad,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,LABGrad,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,MohoGrad,Topo,TopoGrad,Tectonics,TectonicsGrad,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,SusGrad,Bz5,Bz5Grad,Bz400,Curie,Methane,IceTopography
147,-42,107.076,-3.750732422,-2.1268E-05,2.94245E-08,0.004946577,67.08448124,67.08448124,94.08929443,67.08448124,9.46729E-05,28.87249994,28.87249994,31.59749985,31.59749985,2.45474E-05,935.2500009,0.071643994,4,4.35164E-06,1080.75,1518.5,3046.5,488.1249924,606.5930176,-21.53170514,0.010998507,0.011101907,0.009966963,0.009966963,2.90179E-08,10.62687492,7.72447E-05,3.543499947,31.06546211,1781.280487,0
147.5,-38,65.58,-5.148266792,0.004383256,7.7136E-08,0.260495807,59.46571541,59.46571541,91.87402344,59.46571541,0.000145078,35.46500015,35.46500015,34.0350008,34.0350008,3.46576E-05,10.50000009,0.005277424,4,3.43768E-06,1501.5,1769.5,2757,82.77999878,439.2214966,20.51258469,0.011810415,0.011835089,0.012367155,0.012367155,3.06783E-08,12.45289993,0.000403609,2.355999947,28.57013702,1782.380005,0
148,-42,106.896,-20.88181114,-0.004529834,7.92943E-08,-0.267019031,79.71502876,79.71502876,88.11010742,79.71502876,0.000178442,30.8300004,30.8300004,28.82250023,28.82250023,6.25141E-05,148.5000008,0.03623637,4,6.45498E-06,1122.75,1463,2972.5,501.5749893,663.7199707,8.873459697,0.007731966,0.007501598,0.008124841,0.008124841,1.1586E-07,0.643640041,0.000265525,3.86590004,32.90757751,1777.663757,0
148,-20.5,57.902,36.00028038,0.021972719,1.34194E-08,0.561499612,59.58323669,59.58323669,77.81188965,59.58323669,1.65652E-05,34.80500031,34.80500031,36.63500023,36.63500023,1.25947E-05,373.500001,0.029507951,4,3.02447E-06,1240.5,1730,1459.5,181.8499985,1220.055969,1.622701645,0.011071825,0.011067679,0.010525897,0.010525897,7.84677E-08,53.26475143,0.000245851,5.302000046,28.04979706,1796.741028,0
148.5,-36.5,95.034,11.41275406,0.011449427,2.25163E-08,0.505195792,55.24694443,55.24694443,85.97436523,55.24694443,7.6231E-05,41.79999924,41.79999924,48,48,1.86541E-05,1158.000001,0.043723578,3,3.99433E-06,1689,1806,2591,-30,552.5379944,46.19355774,0.012512153,0.0124385,0.010864726,0.010864726,6.00409E-09,1.815812707,0.000200856,1.944399953,30.20910645,1789.005981,0
148.5,-36,84.505,11.35619164,0.012060012,9.66011E-09,0.494957255,59.89455223,59.89455223,82.83544922,59.89455223,9.61197E-05,41.80999947,41.80999947,46.97500038,46.97500038,1.36504E-05,1551.999999,0.041976589,3,4.17988E-06,1741,1842.5,2561,-11.80500007,568.4824829,12.00829601,0.011672349,0.011593437,0.01023785,0.01023785,2.81341E-08,0.713600159,0.000517401,1.718500018,29.7402916,1790.031006,0
149,-36.5,90.396,14.76720619,0.010327802,4.72702E-08,0.490369134,62.57786369,62.57786369,83.58914185,62.57786369,0.00016428,41.78999901,41.78999901,45.5,45.5,1.45746E-05,806.7499996,0.014826979,4,4.39955E-06,1706.5,1772,2553.5,-5.550000191,595.1430054,42.75852394,0.012836939,0.012765057,0.011597695,0.011597695,2.45184E-08,-8.696774483,0.000255046,2.145200014,31.1879015,1788.339966,0
149.5,-35.5,80.347,17.47268915,0.011741484,4.02025E-08,0.51181331,76.91278076,76.91278076,78.4262085,76.91278076,0.000207927,42.36999893,42.36999893,44,44,1.80928E-06,954.7499992,0.04861822,4,4.87278E-06,1826,1813,2454,34.25,675.134491,-44.78989029,0.010773896,0.01072166,0.010384487,0.010384487,1.00967E-09,-61.89775085,0.000953572,2.120399952,32.43358517,1790.31897,0
150,-35,81.657,30.63980865,0.010853718,5.67605E-08,0.519945178,87.18875504,87.18875504,81.75170898,87.18875504,0.000167403,41.84999943,41.84999943,39.53000069,39.53000069,4.3867E-05,573.7500006,0.026130291,4,4.75916E-06,1895.75,1819,2386.5,86.44999981,737.8889771,-25.92167252,0.008541137,0.008363658,0.009005028,0.009005028,1.0221E-07,-28.20952606,0.002082986,2.3743999,33.51353836,1789.718994,0
150,-33.5,67.888,14.09249687,0.013709527,3.35045E-08,0.580646721,73.19239807,73.19239807,99.15100098,73.19239807,0.00011635,40.64500046,40.64500046,39.89999962,39.89999962,1.12164E-05,956.0000002,0.04582428,3,3.30482E-06,2050.5,1939.5,2299.5,105.1550007,827.7554932,40.16632509,0.009486,0.009472788,0.0096065,0.0096065,5.90809E-08,-61.85900116,0.000833163,3.265399933,29.97425365,1792.941528,0
150,-24,60.267,49.26369476,0.021797642,7.60373E-09,0.571875326,62.52550507,62.52550507,90.59692383,62.52550507,4.04284E-05,34.77500057,34.77500057,36.2149992,36.2149992,7.2237E-06,120.4999998,0.007162302,3,0,1545.25,2048,1831.25,274.3749924,1600.699951,5.516109467,0.01140728,0.011454886,0.010916707,0.010916707,9.09708E-08,0.129699945,0.000657863,4.796700001,28.08353996,1801.540009,0
150.5,-26,51.143,31.81486034,0.014933697,8.87872E-08,0.464368263,63.76574898,63.76574898,89.36645508,63.76574898,4.9077E-05,34.06999969,34.06999969,37.40999985,37.40999985,9.03122E-06,347.2500006,0.020579171,3,1.25073E-06,1754.5,2258,1926.5,364.3999939,1509.166504,58.38212681,0.012443864,0.012383321,0.01131883,0.01131883,1.88708E-08,27.52524948,0.000560338,3.18659997,29.15247059,1802.661987,0
150.5,-25.5,55.582,34.08814192,0.018205363,6.34258E-08,0.501934379,67.43850708,67.43850708,95.61413574,67.43850708,5.6579E-05,34.84000015,34.84000015,37.5,37.5,4.77882E-06,378.5000002,0.009477321,3,1.35473E-06,1699,2203,1909,331.3999939,1558.657745,124.5148544,0.011834208,0.011786086,0.010943408,0.010943408,1.54347E-08,42.11775208,0.000830428,3.618099928,28.94890785,1802.452026,0
150.5,-23.5,53.35,35.24218559,0.02101278,2.44542E-08,0.564890908,60.87839127,60.87839127,84.1762085,60.87839127,4.47226E-05,34.83000183,34.83000183,36.04000092,36.04000092,6.01471E-06,28.50000003,0.005235544,3,2.66567E-06,1480,1983,1767,200.5,1543.858765,156.980423,0.008743961,0.008755103,0.008466661,0.008466661,1.34115E-08,-9.771500587,0.000370393,5.545100212,28.63430023,1800.680054,0
151,-34,82.465,22.50283813,0.007400382,7.97745E-08,0.533150626,84.51337814,84.51337814,86.41479492,84.51337814,0.000169407,41.07250023,41.07250023,37.74249935,37.74249935,5.59698E-05,68.24999997,0.014381621,4,4.69706E-06,2034,1836.5,2249.25,190.2000008,871.9249878,75.49078393,0.008041612,0.007698455,0.008655533,0.008655533,5.52699E-08,148.0050049,0.001461822,2.696700096,34.25114059,1789.864746,0
151,-32,58.408,16.56827927,0.012362801,3.43113E-08,0.586789404,68.84426689,68.84426689,86.72943115,68.84426689,0.000177486,37.92249966,37.92249966,37.94500065,37.94500065,1.91484E-05,272.0000004,0.021119321,4,4.20521E-06,2240.25,2006.5,2137.25,231.4000053,1004.924988,122.1355982,0.010453512,0.010435068,0.010379425,0.010379425,9.67332E-08,98.1760025,0.000585909,2.666699886,28.36584282,1794.920746,0
153,-27.5,58.918,27.71381855,0.01550016,4.39595E-08,0.554290589,64.24661827,64.24661827,87.38052368,64.24661827,9.72997E-05,28.64000034,28.64000034,34.77499962,34.77499962,4.73397E-05,17.75000006,0.00375698,4,5.2481E-06,1903,2212.5,1755,306.4499969,1504.17749,-26.25419664,0.013387152,0.013084885,0.010900751,0.010900751,8.94148E-08,-5.891075134,0.000191937,-1.592900038,27.87231255,1798.257507,0
