Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,MeanCurvGrad,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,LABGrad,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,MohoGrad,Topo,TopoGrad,Tectonics,TectonicsGrad,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,SusGrad,Bz5,Bz5Grad,Bz400,Curie,Methane,IceTopography
107.5,31.5,55.747,-46.71035957,-0.021755268,8.68E-08,-0.835778037,135.4534912,135.4534912,135.4534912,135.4534912,0.00029794,39.77999878,39.77999878,39.77999878,39.77999878,1.75E-05,670.7500008,0.080603152,1,6.52E-07,1568,948.7999878,1131,291.2999878,1114.32077,160.4999695,0.026883819,0.02691531,0.02691531,0.02691531,2.00E-07,202.5274963,0.000227972,5.973800182,54.35425186,1848.474976,0
107.5,32,47.92,-36.95511436,-0.017104356,8.25E-08,-0.704225155,116.1104279,116.1104279,116.1104279,116.1104279,0.000282821,39.27499962,39.27499962,39.27499962,39.27499962,1.86E-05,819.7500016,0.066947951,1,8.69E-07,1593,978.8999939,1151.5,238.0499954,1138.457031,-20.61779785,0.031303033,0.031400105,0.031400105,0.031400105,1.52E-07,162.6925049,0.001501202,5.412099838,51.24065971,1850.427979,0
107.5,35,62.983,-32.44609261,-0.016211715,5.02E-08,-0.727889295,73.26658249,73.26658249,73.26658249,73.26658249,2.46E-05,39.23999977,39.23999977,39.23999977,39.23999977,2.76E-05,1235.5,0.025264911,2,2.77E-06,1768,1193,1300,67.51000023,881.0420227,-9.667881012,0.014084179,0.014129341,0.014129341,0.014129341,9.84E-09,28.25915146,0.000945066,0.165920004,37.15743446,1855.046021,0
107.5,35.5,60.273,-30.11577702,-0.01437162,3.72E-08,-0.626975896,72.75840759,72.75840759,72.75840759,72.75840759,2.41E-05,39.77999878,39.77999878,39.77999878,39.77999878,2.66E-05,1269.750001,0.02169332,2,2.57E-06,1801,1233,1330,110,835.0387573,70.82211304,0.013871666,0.013895784,0.013895784,0.013895784,9.21E-09,3.936399221,0.001018467,-0.191960007,35.90584373,1856.993042,0
107.5,36,61.237,-27.78546143,-0.013905112,2.01E-08,-0.583970242,72.9585762,72.9585762,72.9585762,72.9585762,2.12E-05,40.71999931,40.71999931,40.71999931,40.71999931,2.40E-05,1374,0.027582455,2,2.38E-06,1836,1275.5,1363,160.0500031,789.0354919,23.04946136,0.012927152,0.012944158,0.012944158,0.012944158,2.93E-08,27.4103508,0.000870466,-0.482670009,34.65425301,1858.890991,0
107.5,37.5,57.993,-45.97525597,-0.020653241,4.26E-08,-0.773178969,73.82482147,73.82482147,73.82482147,73.82482147,3.29E-05,43.33000183,43.33000183,43.33000183,43.33000183,1.28E-05,1409.25,0.007428289,2,5.95E-07,1782,1407,1466,311.5,663.1527557,-183.7826538,0.01158182,0.011549421,0.011549421,0.011549421,3.75E-09,-6.875599861,0.001323552,-1.083799958,34.62707424,1856.901978,0
107.5,37.5,53.818,-45.97525597,-0.020653241,4.26E-08,-0.773178969,73.82482147,73.82482147,73.82482147,73.82482147,3.29E-05,43.33000183,43.33000183,43.33000183,43.33000183,1.28E-05,1409.25,0.007428289,2,5.95E-07,1782,1407,1466,311.5,663.1527557,-183.7826538,0.01158182,0.011549421,0.011549421,0.011549421,3.75E-09,-6.875599861,0.001323552,-1.083799958,34.62707424,1856.901978,0
107.5,38,56.564,-52.91379547,-0.022117576,2.26E-08,-0.811935119,74.29072571,74.29072571,74.29072571,74.29072571,5.10E-05,43.10000038,43.10000038,43.10000038,43.10000038,1.55E-05,1320.25,0.007856739,2,0,1726,1452.5,1504,329.8999939,623.7840271,-100.0008268,0.011924799,0.01187326,0.01187326,0.01187326,1.31E-08,-67.10250092,0.000442465,-1.086899996,34.85519791,1855.178467,0
108,31.5,50.949,-45.5502491,-0.019321,8.71E-08,-0.84306456,139.6256561,139.6256561,139.6256561,139.6256561,0.000308272,39.24499893,39.24499893,39.24499893,39.24499893,1.88E-05,1001.749999,0.065649149,1,0,1525.5,989.8999939,1176,287.7999878,1143.921509,100.8010979,0.023898612,0.02391071,0.02391071,0.02391071,2.04E-07,204.1500092,0.000343105,5.409200192,53.56403732,1849.914001,0
108,32,47.813,-33.53931046,-0.015694551,7.15E-08,-0.716208575,118.7781639,118.7781639,118.7781639,118.7781639,0.000301286,38.60749912,38.60749912,38.60749912,38.60749912,1.91E-05,812.5000017,0.076273023,1,0,1551.5,1018.949997,1195.75,233.5249939,1158.104004,-42.07936668,0.0265106,0.026579333,0.026579333,0.026579333,4.31E-07,172.7049866,0.001329279,4.948400021,50.4182663,1850.992249,0
108,36,66.844,-29.91248703,-0.0144159,8.45E-09,-0.581564397,72.11464691,72.11464691,72.11464691,72.11464691,2.43E-05,39.96999931,39.96999931,39.96999931,39.96999931,2.33E-05,1199.75,0.029145207,2,2.25E-06,1801.5,1305.75,1399.5,143.7900009,762.4429932,-3.700731039,0.012929678,0.012956049,0.012956049,0.012956049,2.68E-08,-11.72802544,0.001429485,-0.060899001,34.55406952,1858.855225,0
108,36.5,62.35,-33.2494545,-0.015246787,3.06E-08,-0.603809205,72.51307297,72.51307297,72.51307297,72.51307297,2.34E-05,41.03499985,41.03499985,41.03499985,41.03499985,2.15E-05,1425,0.012432998,2,1.69E-06,1837.5,1347,1431.5,196.4000015,717.7479858,-19.54627943,0.012365052,0.012365601,0.012365601,0.012365601,1.30E-08,70.3477478,0.00093454,-0.261920005,34.24134254,1860.97644,0
108,37.5,52.251,-40.60130692,-0.019729933,4.37E-08,-0.741994833,72.41322708,72.41322708,72.41322708,72.41322708,3.31E-05,42.71500015,42.71500015,42.71500015,42.71500015,1.34E-05,1477.5,0.023402439,2,5.62E-07,1780.5,1434,1500,281.9000015,632.052002,-141.8991432,0.011912694,0.011873973,0.011873973,0.011873973,1.16E-08,13.11400127,0.001495646,-0.547150016,33.9678421,1858.078979,0
108.5,34,68.801,-48.92182159,-0.019023449,4.03E-08,-0.853185644,73.4097023,73.4097023,73.4097023,73.4097023,7.95E-05,36.21000099,36.21000099,36.21000099,36.21000099,2.39E-05,1249.499999,0.162362576,1,3.15E-06,1628.5,1185,1325.5,17.60500145,936.0494995,-47.62431464,0.012345437,0.012417407,0.012417407,0.012417407,2.16E-07,-42.79049683,0.000463872,1.378000021,38.35807228,1852.898499,0
108.5,35,66.094,-40.22937012,-0.018254156,4.38E-08,-0.761772027,71.20877838,71.20877838,71.20877838,71.20877838,2.34E-05,37.125,37.125,37.125,37.125,2.50E-05,1410.25,0.042406826,2,2.77E-06,1695.5,1258,1377.5,21.04500008,836.0120239,-70.7808342,0.013454528,0.013520256,0.013520256,0.013520256,9.34E-09,-73.11125183,0.000869774,0.693910003,36.46299744,1853.726501,0
108.5,40,59.852,-27.07636261,-0.016566973,8.78E-08,-0.751986219,70.74154663,70.74154663,70.74154663,70.74154663,5.39E-05,40.92000008,40.92000008,40.92000008,40.92000008,1.07E-05,1255,0.007851108,2,3.70E-06,1501,1685.5,1721,308.0999908,426.5370026,-1.621082306,0.013158846,0.013212864,0.013212864,0.013212864,7.34E-09,155.6175079,0.00055562,0.262129992,35.66084099,1857.519531,0
109,34,70.285,-48.40806198,-0.018449236,4.73E-08,-0.84919195,77.37778473,77.37778473,77.37778473,77.37778473,0.000135804,35.31250095,35.31250095,35.31250095,35.31250095,1.83E-05,1026.500001,0.12845622,2,4.06E-06,1591.5,1221.75,1367.5,31.69750106,917.1430054,-23.78617971,0.01268063,0.012836392,0.012836392,0.012836392,2.63E-07,-41.4952507,0.000424088,1.360999942,36.84049225,1852.0755,0
109,34.5,72.168,-44.34750938,-0.019413195,2.28E-08,-0.837537014,73.1818161,73.1818161,73.1818161,73.1818161,6.39E-05,35.17500114,35.17500114,35.17500114,35.17500114,1.87E-05,388.25,0.00420027,2,3.67E-06,1625,1255.5,1391,-18.79500031,866.1270142,-57.47285557,0.014147669,0.014302716,0.014302716,0.014302716,6.22E-08,-33.07825089,0.00045718,1.108100057,36.43491173,1850.44751,0
109,35,66.45,-40.28695679,-0.017985676,4.26E-08,-0.779454879,71.24877548,71.24877548,71.24877548,71.24877548,4.97E-05,36.38749981,36.38749981,36.38749981,36.38749981,2.15E-05,811.5000006,0.04787919,2,3.29E-06,1660.5,1292.25,1417.5,20.74999988,815.1110229,-57.87883997,0.013742295,0.013880184,0.013880184,0.013880184,1.03E-08,-76.28450012,0.000858586,0.96243,36.02933121,1852.730499,0
109,37.5,65.811,-32.27293777,-0.017084537,3.43E-08,-0.700166232,69.89472961,69.89472961,69.89472961,69.89472961,2.83E-05,41.51499939,41.51499939,41.51499939,41.51499939,9.61E-06,1402.000002,0.074861059,2,1.99E-06,1779.5,1489.5,1569,208.3499985,575.8334961,-77.54375076,0.012426776,0.012418773,0.012418773,0.012418773,4.25E-09,3.37650013,0.00148918,0.437880009,32.24840355,1860.843994,0
109,38,66.353,-37.64231873,-0.01734284,4.40E-08,-0.737253017,69.48407555,69.48407555,69.48407555,69.48407555,3.96E-05,41.04749966,41.04749966,41.04749966,41.04749966,1.05E-05,1155,0.01983401,2,1.82E-06,1724,1532.25,1604,214.0000038,531.2349854,-40.24447727,0.012668898,0.012667723,0.012667723,0.012667723,8.67E-09,-94.32224274,0.000977176,0.423819989,32.13417816,1858.578766,0
109.5,34.5,68.351,-40.2276063,-0.017919342,4.35E-08,-0.812795475,74.62010956,74.62010956,74.62010956,74.62010956,0.000107536,34.13000107,34.13000107,34.13000107,34.13000107,1.12E-05,360.0000001,0.016586573,2,4.39E-06,1589,1291,1432,-7.320000172,849.8657532,-19.91652107,0.014459395,0.014600601,0.014600601,0.014600601,6.25E-08,0.378525019,0.000886871,1.262899995,34.97165394,1849.916992,0
109.5,36.5,63.857,-26.2626977,-0.013640157,2.29E-08,-0.603606232,68.08359528,68.08359528,68.08359528,68.08359528,5.64E-05,39.61999893,39.61999893,39.61999893,39.61999893,1.73E-05,1182.75,0.020874508,2,2.67E-06,1739,1438,1541,145.6999969,647.2632599,77.76028442,0.012976329,0.012973999,0.012973999,0.012973999,5.78E-09,10.73799992,0.000829571,1.075399995,32.60695601,1860.175049,0
109.5,37,65.505,-34.08840179,-0.014795534,3.35E-08,-0.642997669,68.43571091,68.43571091,68.43571091,68.43571091,3.99E-05,40.27499962,40.27499962,40.27499962,40.27499962,1.13E-05,1319,0.021164121,2,2.69E-06,1759.5,1478,1572.5,155.0499954,598.1495056,11.34420776,0.012738281,0.012698324,0.012698324,0.012698324,4.16E-09,40.26799774,0.000687991,0.953980029,31.89236164,1861.303528,0
109.5,39.5,64.033,-22.58683395,-0.010307017,7.82E-08,-0.731295922,70.16571808,70.16571808,70.16571808,70.16571808,7.10E-05,40.18999863,40.18999863,40.18999863,40.18999863,1.08E-05,1420.75,0.015270942,3,3.45E-06,1558,1689,1744,202.6999969,386.5445023,114.179924,0.013034697,0.013077117,0.013077117,0.013077117,3.37E-09,99.86825562,0.001408106,0.802690029,33.30807018,1860.219971,0
110,37,62.791,-41.27324677,-0.013343144,4.33E-08,-0.63543584,66.46554279,66.46554279,66.46554279,66.46554279,5.89E-05,40.39750004,40.39750004,40.39750004,40.39750004,1.26E-05,989.9999995,0.021693235,2,3.21E-06,1739.5,1509.75,1609.75,114.0999966,575.8670044,28.26249981,0.012723801,0.012713615,0.012713615,0.012713615,4.02E-09,10.00245094,0.00062029,1.317800045,31.42209435,1860.78125,0
110,37.5,67.429,-38.73111534,-0.013739282,5.16E-08,-0.685773853,67.98562622,67.98562622,67.98562622,67.98562622,5.79E-05,41.09000015,41.09000015,41.09000015,41.09000015,6.48E-06,1092.250001,0.011756493,2,3.42E-06,1771,1549,1640.5,121.0549965,527.5319977,33.34862137,0.012550573,0.01255603,0.01255603,0.01255603,1.94E-09,-0.340599954,0.000276336,1.190400004,31.07299709,1861.656006,0
110,38,68.143,-36.18898392,-0.012987633,6.38E-08,-0.730894025,71.69457436,71.69457436,71.69457436,71.69457436,6.65E-05,40.69750023,40.69750023,40.69750023,40.69750023,4.69E-06,1040,0.015171134,2,3.63E-06,1721.25,1590,1673.5,127.4349995,479.196991,11.05440378,0.012943721,0.01294723,0.01294723,0.01294723,1.67E-08,-20.71442413,0.001102551,1.100299954,30.72389984,1861.018768,0
110.5,35.5,67.594,-30.57489061,-0.011965116,5.21E-08,-0.660479953,64.60861206,64.60861206,64.60861206,64.60861206,9.90E-05,37.58000183,37.58000183,37.58000183,37.58000183,1.83E-05,387.0000004,0.015874921,2,3.41E-06,1597,1432,1563,6.440000057,715.0735016,171.0945892,0.012896459,0.01291131,0.01291131,0.01291131,2.80E-08,94.80400085,0.001260954,1.83920002,31.52177143,1852.019043,0
110.5,36,71.004,-23.1283474,-0.011035994,4.46E-08,-0.608260309,63.20796776,63.20796776,63.20796776,63.20796776,8.12E-05,38.68500137,38.68500137,38.68500137,38.68500137,1.93E-05,586.2499981,0.050210915,2,2.78E-06,1637,1467.5,1590,37.5149982,662.2275085,69.84353065,0.012699905,0.012713679,0.012713679,0.012713679,3.28E-08,62.93574524,0.001365111,1.840000033,31.02816105,1855.828491,0
110.5,37.5,68.544,-29.70486689,-0.01103726,7.09E-08,-0.673092045,67.1834259,67.1834259,67.1834259,67.1834259,9.24E-05,41.25,41.25,41.25,41.25,7.65E-06,1020.25,0.019922671,2,3.27E-06,1762,1580,1677,77.70999908,508.5374985,121.7691116,0.012491732,0.012466393,0.012466393,0.012466393,2.64E-09,-1.549824715,0.000374849,1.44509995,29.78810644,1860.880005,0
110.5,38,68.3,-29.32649422,-0.010059021,7.78E-08,-0.736948799,73.96016693,73.96016693,73.96016693,73.96016693,8.47E-05,40.87000084,40.87000084,40.87000084,40.87000084,4.42E-06,813.250001,0.03729484,2,3.44E-06,1718,1620,1709,84.11999893,458.4619904,40.46537971,0.013056814,0.013037479,0.013037479,0.013037479,2.49E-08,25.87324905,0.000873284,1.306499958,29.62335873,1861.14801,0
111,36.5,63.94,-26.20423031,-0.008300818,6.35E-08,-0.538685768,59.36965752,59.36965752,59.36965752,59.36965752,5.51E-05,40.76000023,40.76000023,40.76000023,40.76000023,2.10E-05,1074,0.024151325,2,2.90E-06,1648,1537.5,1656,22.74499798,594.417511,6.04848671,0.011912655,0.011890773,0.011890773,0.011890773,4.20E-08,30.12459946,0.001270464,1.950500011,29.325634,1857.978943,0
111,37.5,67.447,-20.67861843,-0.007707665,7.96E-08,-0.625688643,64.81446075,64.81446075,64.81446075,64.81446075,0.00010584,41.70499992,41.70499992,41.70499992,41.70499992,9.90E-06,1089.750001,0.051343799,2,3.13E-06,1734.5,1612,1714,28.5899992,489.5429993,62.51328373,0.012008197,0.011928766,0.011928766,0.011928766,3.15E-08,-8.247924805,0.000741951,1.608100057,28.50321579,1860.246033,0
111,37.5,66.551,-20.67861843,-0.007707665,7.96E-08,-0.625688643,64.81446075,64.81446075,64.81446075,64.81446075,0.00010584,41.70499992,41.70499992,41.70499992,41.70499992,9.90E-06,1089.750001,0.051343799,2,3.13E-06,1734.5,1612,1714,28.5899992,489.5429993,62.51328373,0.012008197,0.011928766,0.011928766,0.011928766,3.15E-08,-8.247924805,0.000741951,1.608100057,28.50321579,1860.246033,0
113,34.5,52.547,-14.80574584,-0.008190078,4.03E-08,-0.5420176,68.22251129,68.22251129,68.22251129,68.22251129,0.000140774,33.03000069,33.03000069,33.03000069,33.03000069,2.55E-05,684.2499989,0.139402758,3,1.67E-06,1361.5,1418,1443.5,134.3499985,787.9369812,-56.11742592,0.015058722,0.015158124,0.015158124,0.015158124,4.84E-08,-25.61777496,0.000959464,1.432399988,28.32935047,1852.14502,0
