dataset,id,Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,Topo,Tectonics,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,Bz5,Bz400,Curie,Methane,IceTopography,x,y
test,1319,129.3578,-25,68,-15.61734285,-0.007432524,-0.566175073,178.0421495,178.0421495,209.5845251,178.0421495,36.91926511,36.91926511,45.66683265,45.66683265,701.968,1,2645.4335,2542.3028,1688.5253,1780.6008,1883.026594,-99.78701031,0.030700716,0.030739942,0.024854862,0.024854862,-59.90434663,1.249327733,60.97923662,1787.852282,0,-69949,7223167
test,1320,129.90826,-25,68,-16.11950657,-0.012509939,-0.82652647,182.4642266,182.4642266,208.2899532,182.4642266,37.09463363,37.09463363,45.97151579,45.97151579,585.5066,1,2650.99086,2558.45193,1710.53453,1743.94245,1850.904511,-12.77949579,0.030821513,0.030884463,0.02481415,0.02481415,-25.06386039,1.250229238,63.76678661,1787.097515,0,-14244,7225378
test,1321,130.45872,-25,68,-17.21922035,-0.018839269,-0.948663744,188.06775,188.06775,207.1778789,188.06775,37.33683632,37.33683632,46.47243536,46.47243536,524.6275999,1,2657.04592,2575.24096,1732.82816,1706.7864,1818.568188,98.46272946,0.019402023,0.01942837,0.015492367,0.015492367,26.75222523,1.143788023,66.35168848,1786.477979,0,41430,7227361
test,1322,131.00917,-25,68,-18.42699085,-0.024518907,-0.925476329,194.1724596,194.1724596,208.5540575,194.1724596,37.7292398,37.7292398,46.2452316,46.2452316,471.1004,1,2655.97249,2594.066365,1755.88514,1665.557665,1786.21829,49.03444365,0.022608878,0.022659527,0.018334616,0.018334616,74.60725766,0.914195105,68.88476477,1787.67464,0,97076,7229115
test,1323,131.55963,-25,68,-18.96032876,-0.028328859,-0.923209587,200.3766288,200.3766288,210.4233959,200.3766288,38.16453765,38.16453765,45.98284423,45.98284423,483.3500999,1,2652.47258,2612.222415,1778.557235,1623.61034,1755.560988,-7.312189936,0.024302504,0.024330771,0.020086363,0.020086363,87.21048954,0.575224885,70.75373001,1788.946093,0,152698,7230642
test,1324,132.11009,-25,68,-19.80337061,-0.029790607,-0.952538811,207.0640299,207.0640299,214.6913423,207.0640299,38.85261265,38.85261265,45.91678962,45.91678962,536.1311001,1,2633.75694,2623.506845,1797.548105,1578.47262,1725.282939,-13.37667348,0.02573857,0.025744112,0.021592647,0.021592647,64.89419754,0.185107742,72.11334254,1789.620964,0,208300,7231942
test,1325,132.66055,-25,68,-21.8852563,-0.029059805,-0.981735684,211.3812006,211.3812006,217.4146124,211.3812006,39.56316486,39.56316486,45.82344119,45.82344119,501.1649999,1,2611.02755,2628.690375,1814.05045,1533.575725,1696.521942,2.636102901,0.016613545,0.016586117,0.01416346,0.01416346,25.62819086,-0.196576699,71.43549795,1789.885622,0,263884,7233014
test,1326,133.21101,-25,68,-23.77504404,-0.026458559,-0.925550328,209.9420555,209.9420555,216.386498,209.9420555,40.32830497,40.32830497,45.66380729,45.66380729,422.9197,1,2578.55041,2619.057325,1824.50919,1489.263695,1668.558568,72.26547487,0.012429073,0.012370595,0.010911684,0.010911684,-18.20154757,-0.53025882,69.51811933,1789.154038,0,319455,7233861
test,1327,133.76147,-25,68,-25.35580543,-0.022191835,-0.833741592,204.6427807,204.6427807,212.8427402,204.6427807,40.65548204,40.65548204,43.36927109,43.36927109,360.5646,1,2540.84387,2609.81648,1836.667485,1445.474605,1641.878326,55.4818383,0.024597019,0.024478637,0.023090855,0.023090855,-50.06128574,-0.82220843,65.60671282,1788.874697,0,375014,7234481
test,1328,134.31193,-25,68,-18.98186544,-0.016851772,-0.695465776,195.0770935,195.0770935,206.518565,195.0770935,40.49859997,40.49859997,38.71513184,38.71513184,358.3709002,1,2497.35753,2601.00912,1850.704215,1402.263495,1616.48727,-56.80986931,0.014094137,0.014063696,0.014963365,0.014963365,-32.53118359,-1.129613408,62.12606989,1789.095196,0,430566,7234876
test,1329,134.86239,-25,68,-6.525038519,-0.011235423,-0.500454044,186.9552791,186.9552791,201.5575215,186.9552791,40.24024915,40.24024915,36.53792824,36.53792824,325.2009002,1,2454.777165,2584.410375,1866.73409,1359.59597,1592.082042,-61.06422614,0.011169475,0.011166063,0.012844481,0.012844481,54.31538179,-1.536775401,58.97482792,1788.573133,0,486114,7235045
test,1330,135.41284,-25,68,-3.088628854,-0.006075593,-0.278517045,179.5829271,179.5829271,197.3039817,179.5829271,39.92924461,39.92924461,35.6461993,35.6461993,192.0815999,1,2412.66774,2563.7685,1883.79804,1317.21132,1569.530956,-9.251242667,0.010922433,0.010939068,0.01258828,0.01258828,155.1947167,-2.109464381,55.5871733,1787.665717,0,541660,7234989
test,1331,135.9633,-25,68,-2.658868869,-0.00193236,-0.087710197,174.0563738,174.0563738,194.7930698,174.0563738,39.35183744,39.35183744,36.58217253,36.58217253,171.351,1,2371.48415,2544.2845,1901.55725,1275.7525,1547.597356,-34.46866888,0.011774217,0.011787989,0.01290505,0.01290505,169.1785546,-2.851150291,52.12063432,1785.557844,0,597209,7234707
test,1332,136.51376,-25,68,5.321904311,0.000716763,0.033591124,169.0136324,169.0136324,192.6033848,169.0136324,38.7124798,38.7124798,37.84692474,37.84692474,149.3372,1,2330.50928,2525.05968,1919.516,1234.52304,1528.155479,-73.73126525,0.013268562,0.013305058,0.013613517,0.013613517,52.95489785,-3.687631757,53.17022847,1783.250788,0,652765,7234199
test,1333,137.06422,-25,68,11.60004037,0.001808403,0.088358484,169.2965101,169.2965101,190.155259,169.2965101,37.61156085,37.61156085,38.52399134,38.52399134,118.8532,1,2290.87616,2507.44496,1940.15825,1195.44038,1509.225342,-95.57321479,0.013640155,0.013671173,0.013301924,0.013301924,-109.1669367,-4.487273872,54.63574811,1781.98336,0,708329,7233466
test,1334,137.61468,-25,68,0.902652178,0.0018533,0.097975641,170.7173455,170.7173455,187.6519105,170.7173455,36.46304937,36.46304937,39.22686055,39.22686055,85.61920002,1,2251.52974,2490.3463,1961.31656,1156.81644,1492.822144,-115.6352655,0.014070253,0.014122608,0.013059256,0.013059256,-199.5262525,-5.151105461,56.8078334,1781.135377,0,763906,7232506
test,1335,138.16514,-25,68,-4.2079888,0.001749981,0.095744016,176.4623812,176.4623812,184.9387179,176.4623812,35.13368797,35.13368797,40.02777875,40.02777875,66.29580001,1,2213.27277,2475.20865,1984.43588,1119.93562,1477.330201,-128.9337627,0.013890536,0.013950714,0.012185914,0.012185914,-187.9905521,-5.65462195,57.96187391,1781.881273,0,819499,7231320
test,1336,138.7156,-25,68,3.716888187,0.002003845,0.104315939,181.9066474,181.9066474,180.9396958,181.9066474,33.87978665,33.87978665,41.23941552,41.23941552,61,1,2175.7704,2461.149,2008.0942,1084.014223,1463.964478,-124.1737116,0.014404753,0.014484753,0.011758639,0.011758639,-120.7271729,-6.039156495,56.74051769,1784.157371,0,875110,7229907
test,1337,139.26606,-25,68,8.606667891,0.002303957,0.109569427,186.8837722,186.8837722,174.9435824,186.8837722,32.74308645,32.74308645,43.08896146,43.08896146,97.76820001,1,2139.44004,2448.76365,2032.58967,1049.582956,1452.141657,-91.36595418,0.014904877,0.01500918,0.011150362,0.011150362,-64.60730523,-6.372281703,56.05826932,1788.810109,0,930744,7228267
test,1338,139.81651,-25,68,10.25210564,0.001875433,0.082782282,191.4192642,191.4192642,167.0599255,191.4192642,32.21727161,32.21727161,43.32743724,43.32743724,71.26410003,1,2104.05987,2437.644565,2058.8255,1014.202776,1441.968276,-95.53182708,0.015147164,0.015261122,0.011088516,0.011088516,-66.80060868,-6.704293948,55.95229241,1792.045441,0,986403,7226398
test,1339,140.36697,-25,68,5.649775486,0.000109357,0.005754791,195.6284782,195.6284782,157.7808914,195.6284782,32.14295991,32.14295991,42.37514064,42.37514064,71.75909999,1,2069.38089,2427.461055,2086.3485,978.1201128,1434.006386,-127.0259131,0.013191105,0.013232777,0.009974255,0.009974255,-123.9912331,-7.046202869,54.86315443,1794.233237,0,1042092,7224301
test,1340,140.91743,-25,68,-2.076538696,-0.00271129,-0.109203261,193.8822318,193.8822318,151.0185775,193.8822318,32.51529738,32.51529738,41.62529865,41.62529865,107.1831999,1,2036.162915,2419.15598,2090.286705,943.9367639,1427.150364,-105.6044034,0.013040186,0.013090203,0.010175807,0.010175807,-170.6194419,-7.373513141,53.28242349,1795.960622,0,1097814,7221975
test,1341,141.46789,-25,68,-1.950418548,-0.00598222,-0.242452386,190.2380507,190.2380507,145.0583126,190.2380507,33.02997666,33.02997666,40.93997653,40.93997653,108.8601,1,2003.410545,2411.44954,2086.708715,910.3587039,1423.188783,-67.31931973,0.012829923,0.012857034,0.010351426,0.010351426,-140.570657,-7.639836691,52.0693538,1797.541279,0,1153571,7219418
test,1342,142.01835,-25,68,-0.799583322,-0.00911977,-0.380023767,179.1985908,179.1985908,142.223223,179.1985908,33.75199723,33.75199723,39.82701528,39.82701528,216.4089999,1.009175,1972.731575,2406.594025,2069.653625,880.3831827,1419.853027,-52.65936252,0.014508097,0.014546316,0.012336422,0.012336422,-57.44637753,-7.778499171,50.89847254,1798.403005,0,1209367,7216629
test,1343,142.56881,-25,68,-10.11778384,-0.011405945,-0.506870931,168.0917683,168.0917683,139.4295024,168.0917683,34.51541796,34.51541796,38.83756907,38.83756907,169.3570001,1.284405,1942.456285,2400.814155,2052.107725,850.9920768,1419.853027,-40.27328648,0.015611362,0.015634545,0.013891727,0.013891727,-23.51855305,-7.702341697,49.06951762,1798.932905,0,1265206,7213609
test,1344,143.11927,-25,68,-14.93923679,-0.01227306,-0.615194322,159.7200785,159.7200785,135.5702517,159.7200785,35.47872296,35.47872296,38.89812,38.89812,147.9686,1.559635,1914.107595,2387.327885,2036.970075,824.1296188,1420.600722,-33.55967573,0.015192349,0.015203605,0.013894843,0.013894843,-60.4671671,-7.344595895,47.25118737,1797.451864,0,1321090,7210355
test,1345,143.66972,-25,68,-3.504063594,-0.01163585,-0.694267992,152.3123278,152.3123278,131.335608,152.3123278,36.41146081,36.41146081,39.05540986,39.05540986,168.4008001,1.83486,1886.52316,2370.19288,2022.51158,798.2520278,1424.051449,-20.70860556,0.014803387,0.014798843,0.01380134,0.01380134,-84.63352772,-6.667026994,45.4713002,1796.798504,0,1377023,7206866
test,1346,144.22018,-25,68,2.459491812,-0.009609914,-0.690320932,147.0665286,147.0665286,126.2586023,147.0665286,37.27568284,37.27568284,39.42972178,39.42972178,337.2403998,2,1860.65154,2344.87172,2009.57577,774.5822478,1428.864307,5.911280519,0.015238338,0.015212862,0.014432986,0.014432986,-42.01936378,-5.698174917,43.49906505,1798.001829,0,1433009,7203141
test,1347,144.77064,-25,68,0.215060399,-0.006488021,-0.518786151,137.641307,137.641307,120.1858415,137.641307,37.8868561,37.8868561,40.2587095,40.2587095,356.2763999,2,1835.18588,2320.63312,1997.85784,746.8528678,1435.72033,9.67261769,0.01499216,0.014956441,0.014076489,0.014076489,14.72951467,-4.536682785,41.23834769,1798.126096,0,1489051,7199179
test,1348,145.3211,-25,68,2.217229203,-0.002484697,-0.188439723,123.8948986,123.8948986,113.0835502,123.8948986,38.23639727,38.23639727,41.55779543,41.55779543,306.3619999,2,1810.13995,2297.5138,1987.3991,714.9261878,1444.511575,-10.19994683,0.014855029,0.014825759,0.013553157,0.013553157,17.89755394,-3.316670849,38.43853132,1797.134703,0,1545152,7194979
test,1349,145.87156,-25,68,7.252721661,0.002158131,0.130035731,104.4105893,104.4105893,104.6141929,104.4105893,38.23295758,38.23295758,41.43194911,41.43194911,399.1192001,2,1786.02292,2275.88072,1978.79816,674.6765661,1454.68514,-36.04606984,0.014856299,0.014817727,0.013569347,0.013569347,-10.77436289,-2.156001116,35.25363944,1797.493572,0,1601316,7190537
test,1350,146.42202,-25,68,14.03804785,0.00698797,0.334556714,82.16357576,82.16357576,95.486616,82.16357576,38.05956344,38.05956344,40.62002145,40.62002145,458.1589999,2.21101,1762.35314,2254.96324,1971.09172,630.4195854,1467.30603,-64.76836253,0.014930197,0.014921314,0.013988567,0.013988567,-9.062350171,-1.115646159,33.06573488,1798.50257,0,1657546,7185854
test,1351,146.97248,-25,68,21.35592853,0.011242422,0.4568419,69.2987572,69.2987572,91.72055085,69.2987572,37.56960766,37.56960766,39.32143816,39.32143816,653.5343998,2.48624,1741.282,2236.40816,1965.98392,586.186223,1480.671753,-42.20105911,0.015118778,0.015096672,0.014483588,0.014483588,12.71430818,-0.190067711,31.18125918,1799.308866,0,1713845,7180927
test,1352,147.52294,-25,68,28.74389954,0.014116869,0.537958173,58.43794111,58.43794111,89.09968501,58.43794111,37.01673813,37.01673813,37.9619196,37.9619196,682.1459997,2.76147,1720.76592,2218.34621,1961.41971,541.9407011,1496.923093,-14.55131089,0.015354581,0.015342997,0.0150159,0.0150159,-3.113736965,0.668859693,29.47514273,1800.097123,0,1770217,7175754
test,1353,148.07339,-25,68,34.92784457,0.015316073,0.586112967,58.05227292,58.05227292,92.46484147,58.05227292,36.21858521,36.21858521,37.04817269,37.04817269,947.4803004,3,1703.15152,2202.658385,1959.493135,497.3267353,1513.707392,-64.68562596,0.014782777,0.014762362,0.014558334,0.014558334,-34.88904587,1.509965717,28.0301894,1801.239851,0,1826664,7170334
test,1354,148.62385,-25,68,33.26207648,0.015612981,0.591612942,58.12968614,58.12968614,95.35491016,58.12968614,35.44271106,35.44271106,36.29355617,36.29355617,273.6549999,3,1686.341825,2187.5276,1957.62845,452.656225,1532.971275,-82.90613495,0.014869223,0.014852673,0.014611286,0.014611286,-7.958363749,2.330718336,28.2216747,1802.106235,0,1883192,7164663
test,1355,149.17431,-25,68,33.13225036,0.016279419,0.564869467,59.80223986,59.80223986,96.60829522,59.80223986,34.74362766,34.74362766,36.08713262,36.08713262,490.2086986,3,1672.305095,2174.31656,1955.97707,407.793735,1553.080557,8.805833802,0.015168546,0.015200435,0.014741942,0.014741942,66.03463784,3.073362753,28.37660759,1802.020662,0,1939803,7158741
test,1356,149.72477,-25,68,36.31689026,0.018033196,0.542056877,62.31523226,62.31523226,96.99935313,62.31523226,34.37832699,34.37832699,36.26506642,36.26506642,362.5621001,3,1659.616985,2162.341755,1939.2661,362.7289499,1575.014157,51.09420175,0.015329452,0.015353312,0.014594737,0.014594737,99.58593617,3.656158154,28.45266269,1801.935858,0,1996500,7152565
test,1357,150.27523,-25,68,37.05721553,0.019937616,0.531797387,66.04601385,66.04601385,96.14090566,66.04601385,34.49667492,34.49667492,36.99993106,36.99993106,371.3896001,3,1648.883015,2152.158245,1900.7339,317.3710409,1598.183571,21.76815253,0.011317836,0.011308488,0.010504352,0.010504352,57.51666257,4.010764402,28.63086756,1801.852167,0,2053287,7146132
test,1358,150.82569,-25,68,35.35322618,0.02053029,0.525749814,68.34585798,68.34585798,94.96929166,68.34585798,34.5515134,34.5515134,36.80657909,36.80657909,279.4521996,3,1640.26603,2143.603185,1856.502125,272.3713953,1622.588798,-1.778542272,0.01072794,0.010692637,0.009981573,0.009981573,2.069113832,4.101095426,28.91122221,1801.314649,0,2110167,7139441
test,1359,151.37615,-25,68,33.33666862,0.019464517,0.516881522,69.6581624,69.6581624,93.58155055,69.6581624,34.56252181,34.56252181,35.97263252,35.97263252,332.1214996,3,1633.11005,2136.171975,1808.336875,227.6189999,1648.548629,-21.33670353,0.010445,0.01040535,0.010001872,0.010001872,-1.605267396,3.917826065,29,1800.463929,0,2167144,7132487
test,1360,151.92661,-25,68,31.1752652,0.017849416,0.504794503,69.09613245,69.09613245,91.78360352,69.09613245,34.1831833,34.1831833,34.54996452,34.54996452,73.25850003,3,1628.51373,2110.823145,1756.54544,183.5918401,1675.228871,-7.817390789,0.01160582,0.011561057,0.011439724,0.011439724,31.76488757,3.465365646,29,1799.62128,0,2224221,7125270
test,1361,152.47706,-25,68,24.08059012,0.017041935,0.500091777,67.98998085,67.98998085,89.8666036,67.98998085,33.69053134,33.69053134,32.95641256,32.95641256,12.75280003,3.47706,1624.66058,2080.27317,1703.70224,139.7760209,1700.225059,15.30428935,0.010825812,0.01078839,0.011098021,0.011098021,47.28872413,2.76168369,29.83315163,1798.780991,0,2281401,7117785
test,1362,113.59756,-24.5,68,-21.17308688,-0.004113823,-0.155204329,147.4194138,147.4194138,120.7138251,147.4194138,34.73853633,34.73853633,22.14365109,22.14365109,-0.323200007,2.80488,2709.9512,2201.58532,1493.73172,1837.90244,1807.615034,25.07220322,0.013111609,0.013111404,0.020620336,0.020620336,24.31359074,0.076627731,55.99499175,1799.051762,0,-1701982,7114315
test,1363,114.14634,-24.5,68,-27.66891149,-0.002132981,-0.076113315,155.6328591,155.6328591,125.9836404,155.6328591,34.39280435,34.39280435,26.27047694,26.27047694,39.70099997,2,2720.9268,2227.37798,1486.59758,1837.35366,1801.276906,-0.641196393,0.013434012,0.013438638,0.017566325,0.017566325,1.810300276,0.658306545,57.18689301,1795.0232,0,-1643850,7123637
test,1364,114.69512,-24.5,68,-24.17941353,-0.000115328,-0.003196682,164.4548426,164.4548426,132.6831766,164.4548426,34.08804813,34.08804813,30.20803616,30.20803616,144.4503999,2,2731.51216,2253.95112,1480.24392,1837,1796.403469,-25.10656608,0.013109804,0.013114857,0.014759705,0.014759705,-10.98948819,1.473694167,58.64857263,1792.554621,0,-1585850,7132673
test,1365,115.2439,-24.5,68,-17.39004678,0.001485477,0.047791323,174.3798173,174.3798173,141.9741185,174.3798173,33.85756153,33.85756153,33.80254474,33.80254474,206.969,2,2741.3902,2281.9389,1475.3049,1837,1792.206369,-47.30984954,0.013911447,0.013918946,0.013812678,0.013812678,-3.765226071,2.461741688,59.96311853,1792.913552,0,-1527978,7141428
test,1366,115.79268,-24.5,68,-6.475776417,0.001641647,0.051982092,185.2175994,185.2175994,153.4096416,185.2175994,33.72951249,33.72951249,36.57754954,36.57754954,272.2128,2,2741.90248,2310.80472,1471.24392,1839.04876,1788.854704,-71.07777201,0.016015303,0.016026845,0.014610106,0.014610106,15.20907582,3.487104421,61.09374425,1794.197612,0,-1470229,7149905
test,1367,116.34146,-24.5,68,-11.75076628,-0.000314217,-0.01039496,196.8541034,196.8541034,166.72171,196.8541034,33.69109806,33.69109806,38.63547454,38.63547454,344.0186,1.9573175,2734.21956,2340.43884,1467.95124,1842.89022,1785.514127,-96.21478034,0.016479969,0.016485321,0.01421,0.01421,22.17778476,4.389745911,62.77489776,1796.291175,0,-1412602,7158107
test,1368,116.89024,-24.5,68,-26.85518691,-0.003737599,-0.148101143,205.1051136,205.1051136,176.6063403,205.1051136,33.79317026,33.79317026,38.18805946,38.18805946,424.0583999,1.88872,2728.0976,2371.63392,1465.0488,1848.68288,1782.180282,-144.1427178,0.004440384,0.00444423,0.003893765,0.003893765,10.60198154,5.038061663,64.79030834,1799.409929,0,-1355091,7166037
test,1369,117.43902,-24.5,68,-32.33801281,-0.006632847,-0.300468693,211.9807234,211.9807234,185.0985299,211.9807234,33.95231696,33.95231696,36.72281786,36.72281786,454.5236,1.8201225,2722.6098,2403.46316,1462.3049,1855.26824,1773.9584,-201.3297622,0.0044179,0.004418906,0.004081332,0.004081332,0.012855131,5.363205127,66.24491854,1802.945179,0,-1297694,7173699
test,1370,117.9878,-24.5,68,-35.41533046,-0.00725416,-0.366790947,214.6244881,214.6244881,189.3064219,214.6244881,34.26755952,34.26755952,37.37462648,37.37462648,584.848,1.751525,2718.0976,2424.5608,1460.0488,1864.7804,1764.514454,7.414156024,0.020788597,0.020803073,0.019202355,0.019202355,0.926511497,5.366646769,67.55932226,1803.558988,0,-1240406,7181096
test,1371,118.53659,-24.5,68,-26.82132477,-0.005233723,-0.303838801,216.5903228,216.5903228,192.9681269,216.5903228,34.61366456,34.61366456,38.2387812,38.2387812,527.3075002,1.54877875,2713.81705,2442.59751,1457.6341,1874.87816,1755.882164,222.6205471,0.011647009,0.011647578,0.010578128,0.010578128,-6.480580466,5.095240419,69.07013428,1803.712458,0,-1183224,7188230
